gauge_id,num_dams,res_store_sum,n_dams,first_dam_year,last_dam_year,total_storage,reservoir_index,irrigation_frac,hydroelec_frac,drinking_frac,flood_frac,overflow_frac,navigation_frac,tailing_frac,pop_density_2000,pop_density_2005,pop_density_2010,pop_density_2015,pop_density_2020,urban_frac_1985,urban_frac_1995,urban_frac_2005,crops_frac_1985,crops_frac_1995,crops_frac_2005
5022,7,0.0,9,1930.0,1977.0,121697750.3,0.371991854,0.111111111,0.777777778,0.0,0.0,0.0,0.111111111,0.0,206.2357387,202.2084204,199.7140284,189.2166832,179.7767005,0.001244127,0.004361763,0.005913262,0.112278802,0.017520235,0.02214546
5023,0,0.0,0,,,0.0,0.0,,,,,,,,575.0247463,626.1217489,680.3571171,735.1554448,793.233592,0.014307559,0.01602678,0.019440426,0.417307931,0.528487003,0.460222342
5024,2,0.0,2,1984.0,2001.0,144758000.0,0.732687028,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,280.1954437,290.9459192,302.1426278,304.0461949,311.6053979,0.00293276,0.006079368,0.009612937,0.270598059,0.129387684,0.175904522
5025,1,0.0,1,1986.0,1986.0,8460000.0,1.66940955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,272.7198209,316.2714015,327.6034714,358.7051907,390.6348728,0.0,0.0,0.0,0.326556366,0.329781268,0.338586652
5027,15,0.0,15,1895.0,1970.0,212890914.6,0.310858948,0.882352941,0.0,0.0,0.058823529,0.0,0.0,0.0,325.7226804,331.170285,336.5037737,343.2546609,353.0681022,0.003954181,0.006243186,0.01153903,0.304824735,0.276925725,0.135253982
5028,10,0.0,13,1959.0,2005.0,1756218100.0,0.155179156,0.625,0.375,0.0,0.0,0.0,0.0,0.0,334.0805436,352.0812568,372.5689155,392.8939633,409.7712174,0.003040404,0.009157658,0.013456837,0.113040236,0.238218259,0.137863895
5029,60,0.0,64,1000.0,2009.0,9373263817.0,1.371690739,0.728395062,0.111111111,0.024691358,0.037037037,0.012345679,0.024691358,0.0,356.3752478,386.806947,418.1208547,453.2782084,494.0913468,0.005022654,0.009501083,0.014977036,0.249009463,0.234747193,0.186751442
6001,4,35615.83,12,1964.0,2010.0,1589671200.0,0.552656467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,292.3060951,316.9901832,349.4998564,381.4616673,416.4122276,0.010044113,0.010416813,0.010485716,0.559390087,0.564430935,0.564095818
6006,11,825.0,22,1963.0,2010.0,4200865200.0,0.593031025,0.814814815,0.074074074,0.0,0.0,0.0,0.0,0.037037037,391.9454186,429.6430343,471.4561707,518.2076226,569.9396016,0.022943873,0.025053471,0.025527452,0.496911469,0.523724445,0.515575594
6007,8,3290.566,8,1980.0,2002.0,173365000.0,0.049091915,0.888888889,0.111111111,0.0,0.0,0.0,0.0,0.0,245.8688608,262.0951449,277.6114686,297.7434205,317.118494,0.010014319,0.010027701,0.010025471,0.544335107,0.565255889,0.56439274
6008,11,0.0,22,1963.0,2010.0,4200865200.0,0.601746476,0.814814815,0.074074074,0.0,0.0,0.0,0.0,0.037037037,372.3704605,406.7871894,449.2126329,493.9429403,543.3548652,0.022885546,0.024114948,0.024640945,0.524539013,0.551834843,0.543174564
7001,1,514.16,1,1983.0,1983.0,86000000.0,0.130735648,0.333333333,0.0,0.0,0.333333333,0.0,0.333333333,0.0,87.46527275,82.77624309,87.87095365,88.99705291,100.8073654,0.0,0.000222996,0.0,0.248640785,0.258866754,0.282440641
7002,10,2337.86,13,1975.0,1996.0,80404000.0,0.017337307,0.866666667,0.066666667,0.0,0.0,0.0,0.0,0.0,171.5095981,183.6700013,197.330738,212.50133,229.566385,0.006369493,0.007046438,0.007449847,0.519486027,0.521663975,0.523839625
7005,0,0.0,0,,,0.0,0.0,,,,,,,,145.2057404,156.0405559,169.1177976,182.8311695,197.3398218,0.016357201,0.016580452,0.01863327,0.338361013,0.354135584,0.356809148
7007,3,0.0,24,1957.0,2010.0,1470317143.0,0.133674759,0.923076923,0.038461538,0.0,0.0,0.0,0.0,0.0,182.0382461,199.6405398,218.259013,238.6000739,260.9114383,0.005927414,0.007409726,0.008121785,0.377420384,0.361986472,0.373485728
7008,0,0.0,12,1957.0,2009.0,637464143.0,0.161957599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.7967718,214.4570992,238.5839439,263.431652,292.4290122,0.004868696,0.00595399,0.006725419,0.325735646,0.29050141,0.341092365
7009,17,0.0,42,1957.0,2010.0,6883802143.0,0.417922255,0.875,0.041666667,0.0,0.020833333,0.0,0.020833333,0.020833333,178.9906826,193.8745074,209.2429374,226.1043534,244.5127717,0.004668432,0.005535695,0.005996083,0.417083195,0.416457851,0.421798246
7011,0,0.0,13,1957.0,2009.0,762764143.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,203.3084228,224.7157921,247.6083098,274.3149804,303.4304025,0.005887735,0.007565223,0.008238315,0.350741811,0.319221794,0.362350419
7015,1,0.0,5,1985.0,2010.0,312508000.0,0.161086952,0.833333333,0.166666667,0.0,0.0,0.0,0.0,0.0,116.9562892,127.0022059,139.6114956,151.2530626,166.3009142,0.004805281,0.004802185,0.003975503,0.404625083,0.411161132,0.382787682
8001,1,82.0,5,1984.0,1993.0,75924000.0,0.247511756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,157.7139672,189.8503932,222.415775,260.3932454,308.7705506,0.002872957,0.002872957,0.002895402,0.548223031,0.638671796,0.61341222
8003,44,16308.0,46,1967.0,2004.0,3614900000.0,1.019793646,0.958333333,0.041666667,0.0,0.0,0.0,0.0,0.0,157.8703004,174.5770706,183.078742,200.5041246,219.1359814,0.016798002,0.018359215,0.01581603,0.400029621,0.394118518,0.342072
8005,3,2240.0,4,1977.0,1988.0,553631000.0,0.41415343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.87419671,65.57548404,73.50087969,81.18340871,91.4856165,0.000556141,0.000636472,0.000630293,0.160712355,0.165652739,0.173040144
8006,101,15153.921,137,1908.0,2011.0,7745704470.0,0.393777059,0.971631206,0.021276596,0.0,0.0,0.0,0.0,0.0,221.9187798,245.1595773,269.5762019,298.3917306,330.3359436,0.016128371,0.017840005,0.017337978,0.541970677,0.548629609,0.542182832
8009,5,0.0,6,1917.0,2003.0,202086000.0,0.231111711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,296.191179,317.3890748,326.4870178,357.0752025,377.514994,0.019306309,0.020828271,0.018401906,0.438257606,0.432949299,0.36257458
8011,37,0.0,60,1908.0,2005.0,1465565470.0,0.175310163,0.983606557,0.016393443,0.0,0.0,0.0,0.0,0.0,281.2232206,310.3037082,342.5114805,379.2625996,420.5735487,0.019575834,0.022380723,0.022237106,0.625782762,0.63977734,0.641481279
8013,19,0.0,30,1958.0,2014.0,3376487000.0,0.291796399,0.833333333,0.027777778,0.0,0.027777778,0.0,0.0,0.027777778,149.378737,163.2431003,178.0265838,194.5516356,212.8889995,0.002748831,0.002992169,0.003230109,0.499675959,0.546292267,0.555521432
8016,12,0.0,20,1958.0,2014.0,2758657000.0,0.366675314,0.8,0.04,0.0,0.04,0.0,0.0,0.04,171.1188065,186.828413,203.7581517,223.0546736,244.2634193,0.001374135,0.001805696,0.002182893,0.568928818,0.619833715,0.622929074
8020,14,0.0,22,1908.0,2005.0,682460470.0,0.361359494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,229.6619884,251.8961426,277.9583558,300.4542425,325.1186986,0.007831996,0.007572575,0.008278935,0.487216434,0.497807605,0.516226543
8021,13,0.0,12,1981.0,2003.0,20057000.0,0.00771946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110.5433513,117.355515,134.4136041,145.1858786,156.5906915,0.002055024,0.002052933,0.002669649,0.459045867,0.461790776,0.398647406
8023,11,0.0,10,1967.0,2004.0,15704000.0,0.050160723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0897658,123.8408147,121.1710542,127.5498539,136.3700152,0.006795161,0.0080723,0.010665575,0.268433213,0.268452712,0.263422148
8028,1,0.0,2,1909.0,1909.0,12090000.0,0.011729819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.6299336,536.6330573,585.7421237,632.0285618,716.8428196,0.040090101,0.050579048,0.050341304,0.845002942,0.822727529,0.835404528
8029,13,0.0,15,1923.0,1988.0,1935939000.0,0.598053849,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,119.6485478,130.2179542,141.2239454,154.2329799,168.6198092,0.003418864,0.003668107,0.003636364,0.356599947,0.361272081,0.369136173
8030,0,0.0,4,1961.0,2002.0,124542000.0,0.093018625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,135.6337984,145.6743643,161.5720073,179.8037442,202.2148044,0.0,0.0,0.0,0.519256466,0.522711528,0.520068058
8031,7,0.0,11,1974.0,2006.0,78750500.0,0.041265808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,184.2816997,196.8043077,210.4252138,221.810124,237.2700458,0.000988426,0.000785178,0.000958473,0.749132453,0.758982478,0.763002503
8034,57,0.0,90,1908.0,2011.0,4127897470.0,0.264860484,0.97826087,0.010869565,0.0,0.0,0.0,0.0,0.0,233.0021017,257.3250198,284.7316847,315.5128642,349.7462596,0.01584553,0.017631097,0.017535059,0.564742389,0.574095836,0.576847414
8035,19,0.0,36,1908.0,2005.0,973902470.0,0.200837115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,299.7105131,332.2819698,369.2025022,410.3546752,456.6817277,0.024606101,0.029028213,0.029267998,0.622073141,0.614595397,0.641409297
8036,5,0.0,4,1981.0,2006.0,42696000.0,0.013531666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,137.1176943,147.3582041,157.9861488,170.0743823,183.2960101,0.003687386,0.003796729,0.003221416,0.660154863,0.675338417,0.580108973
8038,176,0.0,238,1908.0,2014.0,20665105030.0,0.472134084,0.926070039,0.019455253,0.003891051,0.011673152,0.0,0.003891051,0.007782101,193.3381238,211.1847342,230.6639584,252.453016,276.4664344,0.009758388,0.010613887,0.01041961,0.551181335,0.568707122,0.56089403
9001,1,199.0,7,1919.0,2004.0,409294162.0,0.230700531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,162.4623887,175.6232746,187.2767966,200.0742026,211.5668753,0.019021545,0.020676575,0.020780089,0.559107545,0.564272524,0.555323939
9002,15,5677.97,49,1908.0,2008.0,1579183208.0,0.68272896,0.941176471,0.019607843,0.0,0.0,0.0,0.0,0.0,185.664454,196.1339779,207.4433168,218.9966369,231.0966712,0.007042455,0.007750272,0.007996355,0.621218335,0.620123401,0.610788146
9005,1,0.0,9,1969.0,2008.0,60585000.0,0.437575729,1.0,0.0,0.0,0.0,0.0,0.0,0.0,139.2375303,145.560974,152.6247544,160.619914,167.0153223,0.000599975,0.001032516,0.00109949,0.571394287,0.551465335,0.543840066
9008,0,0.0,8,1959.0,2000.0,47355000.0,0.439390548,0.875,0.0,0.0,0.0,0.0,0.0,0.0,108.0769079,114.8705256,121.1861402,127.0361675,133.9441304,0.001702235,0.001702235,0.001860677,0.30912016,0.308982031,0.308608271
9009,19,2622.0,71,1908.0,2008.0,4169327958.0,,0.932432432,0.027027027,0.0,0.0,0.0,0.0,0.0,182.6151269,192.3839535,203.0437617,214.1353775,225.8743567,0.005861769,0.006351516,0.006717316,0.533721054,0.53268041,0.524812967
9011,0,0.0,10,1975.0,2008.0,82321462.0,1.455509943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,181.4217126,192.2787074,204.3428164,215.4655012,227.8175052,0.002206992,0.002500029,0.002690922,0.654995956,0.652931297,0.649187114
9012,12,0.0,17,1908.0,1994.0,603936584.0,6.982129156,0.941176471,0.058823529,0.0,0.0,0.0,0.0,0.0,222.3277668,233.9008716,246.1691004,258.1148609,272.7299574,0.003837639,0.003995142,0.004429275,0.701881802,0.71978199,0.694427188
10004,8,0.0,27,1911.0,2002.0,91522000.0,0.055907607,0.928571429,0.0,0.0,0.0,0.0,0.0,0.0,312.4427027,352.7304997,401.4554922,455.2331582,522.1579798,0.002326334,0.001947756,0.002828362,0.336939883,0.34184768,0.705814738
10005,1,73.74,2,1986.0,1986.0,152120000.0,0.628782343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,125.3844998,137.0258873,148.3637538,160.918336,184.3950932,0.0,0.0,0.000583903,0.356492222,0.378735033,0.385274746
10008,71,27772.35,152,1730.0,2016.0,6405341512.0,1.178757965,0.862857143,0.017142857,0.005714286,0.028571429,0.005714286,0.005714286,0.005714286,278.5568144,310.1429227,346.2971108,385.1734339,429.6362319,0.00173565,0.002109738,0.002327363,0.459573539,0.471964764,0.551604868
10010,5,0.0,23,1974.0,2012.0,296519500.0,0.165811234,0.793103448,0.0,0.034482759,0.034482759,0.0,0.034482759,0.0,226.7432883,250.224674,279.7134111,307.5749826,341.4290609,0.003411515,0.005494722,0.005949766,0.649605585,0.658382937,0.699089649
10011,7,0.0,50,1730.0,2016.0,3334682500.0,1.349477229,0.833333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.0,200.7141954,223.8652326,249.7381345,276.0169416,306.8790898,0.001101702,0.001941494,0.002142132,0.354575637,0.383265543,0.431599264
10013,8,10846.006,8,1892.0,1989.0,151454000.0,0.322833161,0.7,0.0,0.0,0.1,0.0,0.0,0.0,826.7213737,897.1789046,962.6704924,1042.929651,1125.349229,0.023159334,0.048754067,0.050206087,0.857717409,0.830624561,0.830048362
10014,1,0.0,8,1730.0,2000.0,792223000.0,0.877730307,0.888888889,0.0,0.0,0.0,0.0,0.0,0.0,182.3573228,203.9050228,229.8572701,256.7069838,287.8129817,0.000423622,0.001121218,0.001299646,0.212772448,0.279176423,0.292865875
11001,8,7591.23,11,1935.0,1990.0,984095000.0,1.969768293,0.916666667,0.0,0.0,0.0,0.0,0.0,0.0,158.3941032,173.4311788,188.4582947,205.0946134,223.6168208,0.000779333,0.000779333,0.001212125,0.268719013,0.280963478,0.295724603
11005,0,0.0,0,,,0.0,0.0,,,,,,,,117.2180923,131.5775941,150.9862582,172.7568795,191.0612473,0.0,0.0,0.0,0.083317205,0.151846757,0.161414007
11006,3,0.0,3,1978.0,1988.0,46688000.0,0.081343438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,116.5972285,128.5636001,142.9064125,158.557665,175.5977027,0.0,0.0,0.0,0.091221492,0.1309599,0.146551526
11007,8,5276.2,8,1965.0,2009.0,236747000.0,0.533348988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0210808,301.7082024,326.588503,354.7289802,386.6380885,0.002340035,0.002340035,0.002281371,0.660505878,0.659994199,0.69707626
11010,29,2386.41,42,1910.0,2009.0,2137534000.0,0.83878149,0.933333333,0.0,0.0,0.022222222,0.0,0.0,0.0,539.647094,589.9695366,639.689092,700.5113933,763.4830435,0.009126896,0.016152505,0.016592647,0.591404928,0.591226507,0.600689287
12001,8,496.29,0,,,0.0,,,,,,,,,118.8112424,130.6518338,145.7791009,153.7126724,161.5434898,0.000962363,0.000962363,0.000966244,0.398829642,0.404906499,0.404064432
12004,23,1024.72,43,1909.0,2003.0,4036874000.0,,0.913043478,0.02173913,0.0,0.02173913,0.0,0.0,0.0,169.8418032,183.2044127,197.88273,213.3803943,229.2925846,0.003620311,0.005641446,0.005698138,0.518683127,0.526259718,0.545782385
12006,0,0.0,3,1978.0,1988.0,30045000.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,104.4613591,112.0510502,123.5420389,134.066687,150.3665314,0.0,0.0,0.0,0.51542501,0.507447251,0.466141531
12009,16,0.0,303,1909.0,2017.0,31817848904.0,,0.894894895,0.024024024,0.003003003,0.024024024,0.012012012,0.003003003,0.006006006,232.9729217,250.0868524,269.7211593,289.2147524,311.2106103,0.000943474,0.000943474,0.00094597,0.530314716,0.532960436,0.662900259
12012,0,0.0,1,1956.0,1956.0,973000.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7930929,76.3442968,79.46812944,85.75346506,98.1349083,0.0,0.0,0.0,0.224394381,0.153879639,0.236905334
12015,1,0.0,2,1984.0,1991.0,4620000.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190.7343926,209.9501253,243.7172725,260.3356251,296.9358912,0.0,0.0,0.0,0.704655057,0.704655057,0.712486936
12016,3,0.0,4,1976.0,2000.0,7457970.0,0.053858074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57.59867771,66.11230793,73.39173331,79.91487101,83.24880791,0.000442927,0.000442927,0.000430026,0.602982661,0.639233865,0.584310926
12018,3,0.0,3,1976.0,1983.0,31568500.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.8830324,106.8373843,115.037411,127.7627117,141.707034,0.000461465,0.000461465,0.000461465,0.264200142,0.266959973,0.319894087
12020,54,0.0,0,,,0.0,,,,,,,,,160.3391287,174.9371494,190.5558146,208.2449611,227.5036718,0.002509016,0.00309934,0.003331151,0.48076165,0.463998852,0.518403488
12025,41,0.0,0,,,0.0,,,,,,,,,153.1279083,165.1684032,177.8290977,191.3233624,206.1010419,0.002798989,0.003772485,0.004133376,0.500820818,0.478723455,0.522933156
12026,40,0.0,139,1909.0,2004.0,6957200570.0,0.293865855,0.872611465,0.025477707,0.006369427,0.031847134,0.012738854,0.006369427,0.006369427,157.596819,169.85169,183.0761535,196.6668868,211.6032167,0.002712045,0.003999845,0.004173501,0.491831416,0.468678033,0.518161551
12029,3,0.0,5,1955.0,1992.0,7156000.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,204.3955471,228.8133281,255.3687677,280.4958679,311.231379,0.002166979,0.002166979,0.002156876,0.522842934,0.517496205,0.435305082
12035,47,0.0,35,1909.0,2002.0,110167000.0,,0.944444444,0.0,0.0,0.027777778,0.0,0.0,0.0,154.1619192,167.7556271,182.1936175,197.7601876,214.2040262,0.002704797,0.003410325,0.003674211,0.504550763,0.481020949,0.51310927
12036,3,0.0,192,1909.0,2010.0,21093729070.0,0.693913255,0.882629108,0.028169014,0.004694836,0.028169014,0.014084507,0.004694836,0.004694836,71.90813207,78.56384557,86.28391338,93.65532106,102.1686518,0.00026721,0.00026721,0.000255064,0.597957866,0.615717227,0.610393265
12038,0,0.0,3,1984.0,2000.0,5345000.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.04745316,80.13007201,87.16357918,96.54454083,106.6815324,0.0,0.0,0.0,0.31835673,0.341958275,0.435478177
12043,3,0.0,18,1912.0,1986.0,57077000.0,0.034005359,0.85,0.0,0.0,0.05,0.05,0.0,0.0,402.5757914,429.8264356,449.3344183,485.1275243,513.6480809,0.016414389,0.022624246,0.022729498,0.654957606,0.662900446,0.6561423
12044,1,0.0,10,1980.0,1997.0,15452980.0,0.039469379,1.0,0.0,0.0,0.0,0.0,0.0,0.0,223.07419,259.2520333,288.5929326,329.4617116,374.1847534,0.002394206,0.002394206,0.002400147,0.212365512,0.280680596,0.280484545
12046,30,0.0,86,1909.0,2003.0,4135626000.0,0.270178509,0.884210526,0.021052632,0.0,0.052631579,0.010526316,0.0,0.0,164.4901542,177.2070582,191.0670383,205.6460023,221.2175193,0.003045413,0.004660961,0.004727516,0.517050633,0.52455096,0.546379709
13004,17,0.0,41,1966.0,2014.0,1106655000.0,0.227719598,0.951219512,0.0,0.0,0.024390244,0.0,0.0,0.0,113.4674036,122.4057218,129.5027898,138.4183884,149.3385778,0.00096281,0.000641873,0.000969404,0.284727924,0.254633522,0.253338785
13006,12,0.0,32,1966.0,2013.0,990567000.0,,0.939393939,0.0,0.0,0.03030303,0.0,0.0,0.0,96.95706852,104.1735666,111.6014257,116.0977269,124.0385458,6.45e-05,6.45e-05,6.45e-05,0.262909966,0.230880474,0.224278238
13007,345,7538681.113,447,1873.0,2015.0,13709887119.0,,0.956834532,0.016786571,0.0,0.004796163,0.0,0.0,0.002398082,240.9506557,260.8039331,282.3344282,305.2272323,330.7610783,0.004175787,0.005222375,0.005575483,0.576632681,0.582266887,0.618425194
13008,269,0.0,372,1873.0,2015.0,5778397249.0,0.656123655,0.956521739,0.014492754,0.0,0.005797101,0.0,0.0,0.0,244.7423009,263.4364521,282.7872309,304.2077269,328.0908767,0.004508196,0.00578795,0.006190223,0.595499933,0.590747296,0.63047435
13010,44,0.0,52,1970.0,2015.0,502452000.0,0.439303535,0.893617021,0.042553191,0.0,0.021276596,0.0,0.0,0.0,286.3741049,301.8398762,317.9121033,340.3981187,359.5943079,0.0048008,0.009772273,0.010910908,0.73031282,0.721663334,0.770453991
13012,9,0.0,15,1974.0,2006.0,183249000.0,,0.769230769,0.076923077,0.0,0.076923077,0.0,0.0,0.0,326.8946118,344.9277921,366.0831497,382.8467462,405.791771,0.003028998,0.012930535,0.01502902,0.752853664,0.755744603,0.763757503
13013,16,0.0,15,1970.0,2012.0,200961000.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,195.1103012,215.2853785,237.3544046,254.300933,281.294678,0.001013724,0.001013724,0.001003432,0.214420608,0.677640957,0.678865658
13016,296,0.0,399,1873.0,2015.0,5950991249.0,,0.956873315,0.016172507,0.0,0.005390836,0.0,0.0,0.0,240.8379708,259.6594216,279.5121163,300.5261356,324.3127675,0.004380835,0.005580025,0.005970856,0.586862977,0.59265052,0.630454909
13017,221,0.0,309,1884.0,2015.0,4716739600.0,,0.954385965,0.01754386,0.0,0.007017544,0.0,0.0,0.0,244.7887544,262.6994823,281.4030207,301.9121018,324.8695844,0.004306332,0.005759987,0.006208637,0.616585265,0.58655957,0.627769419
13025,76,0.0,97,1970.0,2015.0,931944000.0,0.516570727,0.91954023,0.034482759,0.0,0.011494253,0.0,0.0,0.0,266.0679421,281.6617274,298.8041736,316.6382308,336.8835523,0.005295087,0.008118967,0.008814344,0.723799976,0.719982254,0.763262641
14001,8,2371.54,10,1916.0,2005.0,504834000.0,,0.666666667,0.166666667,0.0,0.0,0.083333333,0.0,0.0,472.9794992,525.9710978,582.30299,662.9235922,737.6243251,0.001588667,0.011070073,0.013620035,0.334712876,0.329744498,0.365818366
14003,14,6801.833,13,1954.0,2012.0,1089009615.0,0.298841667,0.692307692,0.076923077,0.0,0.0,0.0,0.0,0.0,159.7260162,177.9802892,205.0545001,235.0896778,277.2232251,0.000463397,0.000559937,0.00143846,0.438952338,0.452950774,0.462141471
14004,1,418.0,2,1969.0,2000.0,3401000.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,182.5970633,192.8118078,211.5092125,230.1138713,247.2067707,0.000607192,0.000607192,0.00063303,0.265795066,0.270471737,0.290405721
14005,0,0.0,0,,,0.0,,,,,,,,,61.41737208,62.33505994,64.42870986,72.19648549,75.06478646,0.0,0.0,0.000820345,0.039106836,0.041871285,0.041725196
14008,0,0.0,0,,,0.0,0.0,,,,,,,,152.5798007,164.2361089,174.7569708,189.5386213,207.036647,0.000546935,0.000546935,0.000535658,0.255959899,0.27921309,0.28343633
14009,2,1994.9927,2,15.0,15.0,13551818.6,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,168.3097949,190.2096025,207.0961147,254.532198,260.8122232,0.0,0.0,0.001819652,0.370265534,0.420777733,0.444669093
14011,5,1104.72,6,1971.0,1989.0,16134000.0,,0.555555556,0.0,0.0,0.0,0.111111111,0.0,0.0,142.3616258,163.5955292,175.1834639,197.2044771,222.2592507,0.001628091,0.003300185,0.004620259,0.190640676,0.141907947,0.155878729
14012,8,0.0,12,1976.0,2007.0,42790000.0,0.039180604,1.0,0.0,0.0,0.0,0.0,0.0,0.0,154.8680058,162.6479154,187.3060186,203.7704305,221.6208906,0.0,0.0,0.0,0.27964252,0.326897496,0.327762782
14014,5,0.0,6,1976.0,2010.0,36462000.0,0.032809926,0.75,0.125,0.0,0.0,0.0,0.0,0.0,126.5631546,146.7427511,168.9362671,193.604734,219.9292551,0.000218103,0.000334424,0.000319884,0.487953471,0.526179571,0.546143221
14015,2,145159.0,2,1973.0,2000.0,150033000.0,,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,125.1794978,153.5448118,171.7812217,170.489067,177.0603582,0.0,0.0,0.0,0.124372647,0.124372647,0.125313676
15001,0,0.0,0,,,0.0,0.0,,,,,,,,238.7918312,242.4456477,250.9811208,260.0455665,243.5919894,0.00328131,0.024292726,0.059160095,0.174364418,0.155683009,0.180251475
15003,4,4909.0,0,,,0.0,,,,,,,,,206.0801242,246.8208084,280.7822554,302.8702787,330.9377747,0.004508519,0.00578768,0.00576671,0.155019659,0.162034076,0.087454784
15005,7,72981.0,0,,,0.0,,,,,,,,,164.6496252,166.9833629,172.8316043,186.5554519,199.8913027,0.003784281,0.005995489,0.006648463,0.000860738,0.000860738,0.000823638
15006,0,0.0,6,1957.0,1971.0,883470000.0,0.472948359,0.4,0.6,0.0,0.0,0.0,0.0,0.0,85.54822816,89.62284767,88.38920272,84.09441333,73.62725081,0.0,0.004430924,0.008828781,0.15309834,0.130646121,0.130778388
15007,0,0.0,0,,,0.0,0.0,,,,,,,,655.8707976,640.5078473,647.1937937,609.3512995,635.4949919,0.014728015,0.025317136,0.031229843,0.012058339,0.012058339,0.010087436
15008,0,0.0,0,,,0.0,0.0,,,,,,,,179.8830998,189.3325011,191.0921042,204.1184316,221.0936051,0.003786317,0.012243829,0.021796905,0.05252386,0.038919605,0.036180696
15009,0,0.0,0,,,0.0,0.0,,,,,,,,158.7978072,160.842223,173.6482611,164.0305492,162.309488,0.005153574,0.011709704,0.022897527,0.021919,0.01268823,0.011753194
15010,4,2045.28,0,,,0.0,0.0,,,,,,,,109.7983954,107.98335,105.7922184,115.2605277,116.0501849,0.001626613,0.007048658,0.009217476,0.217703851,0.119617309,0.119354952
15011,0,0.0,4,1988.0,2009.0,1200896037.0,0.622064522,0.25,0.75,0.0,0.0,0.0,0.0,0.0,358.3203199,370.0166863,397.9685627,382.600819,355.8515799,0.0,0.002192926,0.002296122,0.024122185,0.024122185,0.024122185
15012,0,0.0,0,,,0.0,0.0,,,,,,,,643.7281713,648.3856359,653.0606867,629.3399887,625.4234518,0.022295028,0.022376596,0.033605677,0.000829266,0.000829266,0.00303158
15013,0,0.0,0,,,0.0,0.0,,,,,,,,830.6066921,879.9559468,930.142553,1001.340027,1099.686859,0.002391925,0.002391925,0.002391925,0.035766167,0.035753644,0.033499474
15014,0,0.0,0,,,0.0,0.0,,,,,,,,514.0396968,514.4713731,521.5616714,518.5376493,521.6040111,0.008884168,0.008948546,0.014098788,0.011652423,0.011716801,0.008755412
15016,11,8548.0,12,1956.0,2007.0,754340400.0,0.147644606,0.4,0.2,0.0,0.16,0.0,0.12,0.0,666.3022965,719.6994602,771.5767672,810.0262464,842.4517701,0.005844055,0.008129088,0.010634652,0.233714681,0.236815677,0.2072222
15017,3,33.75,4,1965.0,1966.0,101935000.0,0.023269902,,,,,,,,400.4536701,419.7996136,444.8037381,455.9660477,473.8569431,0.002814634,0.002741463,0.002726829,0.017458537,0.017604878,0.01684878
15018,6,1208.42,8,1906.0,1976.0,383313762.8,2.98666489,0.571428571,0.428571429,0.0,0.0,0.0,0.0,0.0,616.6822951,648.3106552,718.7963221,675.4942951,730.6567075,0.005868703,0.005868703,0.005612369,0.076832789,0.076832789,0.076239173
15019,9,1187.82,11,1966.0,2005.0,967473000.0,0.25704452,0.090909091,0.909090909,0.0,0.0,0.0,0.0,0.0,357.828447,349.6473108,341.3255909,337.9192296,333.3756164,0.007702477,0.013038675,0.017741049,0.004611828,0.004611828,0.004563536
15020,6,0.0,7,1956.0,2007.0,582030000.0,0.749927829,0.3125,0.3125,0.0,0.125,0.0,0.125,0.0,602.2759083,661.6530848,728.4660915,779.3517051,826.7089909,0.0113087,0.016079225,0.020963334,0.302509495,0.310552657,0.228573457
